sig_uf;cod_locali_judici;num_distri_judici;tip_distri_judici;dat_distri_judici;cod_magist_distri_judici;nom_direto_distri_judici;dat_distri_inform;cod_genero_judici;cod_classe_distri
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17039;01;11/01/2016;000000099;;11/01/2016;;
SP;01;17040;00;12/01/2016;000000099;;;0;      
SP;01;17040;00;12/01/2016;000000099;;;0;      
SP;01;17040;00;12/01/2016;000000099;;;0;      
SP;01;17040;00;12/01/2016;000000099;;;0;      
SP;01;17040;00;12/01/2016;000000099;;;0;      
SP;01;17040;00;12/01/2016;000000099;;;0;      
SP;01;17040;00;12/01/2016;000000099;;;0;      
SP;01;17040;00;12/01/2016;000000099;;;0;      
SP;01;17040;00;12/01/2016;000000099;;;0;      
SP;01;17040;00;12/01/2016;000000099;;;0;      
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17043;01;12/01/2016;000000099;;12/01/2016;;
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17044;00;13/01/2016;000000099;;;0;      
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17046;01;13/01/2016;000000099;;13/01/2016;;
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17047;00;14/01/2016;000000099;;;1;      
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17049;01;14/01/2016;000000099;;14/01/2016;;
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17050;00;15/01/2016;000000099;;;2;      
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17052;01;15/01/2016;000000099;;15/01/2016;;
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
SP;01;17053;00;18/01/2016;000000099;;;1;      
